avg_pitch,avg_duration,avg_velocity,total_notes,pitch_variance,velocity_variance,pitch_range,note_density,tempo,rhythm_std,melodic_complexity,emotion,feature_vector,composer,title,midi_path
64.51,0.16,52.49,1581,206.58,249.53,74,8.1,218.23,0.37,10.28,Calm,"{'avg_pitch': np.float64(64.51), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(52.49), 'pitch_variance': np.float64(206.58), 'velocity_variance': np.float64(249.53), 'pitch_range': np.int64(74), 'note_density': np.float64(8.1), 'tempo': np.float64(218.23), 'rhythm_std': np.float64(0.37), 'melodic_complexity': np.float64(10.28), 'total_notes': 1581}",Claude Debussy,"""Ondine"" from Book II",2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--3.midi
66.0,0.36,56.04,962,165.73,249.51,64,4.51,169.59,0.66,10.25,Calm,"{'avg_pitch': np.float64(66.0), 'avg_duration': np.float64(0.36), 'avg_velocity': np.float64(56.04), 'pitch_variance': np.float64(165.73), 'velocity_variance': np.float64(249.51), 'pitch_range': np.int64(64), 'note_density': np.float64(4.51), 'tempo': np.float64(169.59), 'rhythm_std': np.float64(0.66), 'melodic_complexity': np.float64(10.25), 'total_notes': 962}",Claude Debussy,"""Voiles"" from Preludes, Book I",2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--4.midi
63.65,0.21,64.78,4788,174.78,358.81,77,9.84,212.7,0.25,12.53,Calm,"{'avg_pitch': np.float64(63.65), 'avg_duration': np.float64(0.21), 'avg_velocity': np.float64(64.78), 'pitch_variance': np.float64(174.78), 'velocity_variance': np.float64(358.81), 'pitch_range': np.int64(77), 'note_density': np.float64(9.84), 'tempo': np.float64(212.7), 'rhythm_std': np.float64(0.25), 'melodic_complexity': np.float64(12.53), 'total_notes': 4788}",Claude Debussy,"Barcarolle, Op. 60",2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--3.midi
66.34,0.2,55.13,8013,199.2,329.4,84,8.13,219.61,0.56,8.64,Calm,"{'avg_pitch': np.float64(66.34), 'avg_duration': np.float64(0.2), 'avg_velocity': np.float64(55.13), 'pitch_variance': np.float64(199.2), 'velocity_variance': np.float64(329.4), 'pitch_range': np.int64(84), 'note_density': np.float64(8.13), 'tempo': np.float64(219.61), 'rhythm_std': np.float64(0.56), 'melodic_complexity': np.float64(8.64), 'total_notes': 8013}",Claude Debussy,Bruyeres,2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_03_Track03_wav.midi
67.41,0.16,53.63,7732,173.77,326.31,77,9.07,189.23,0.26,9.97,Calm,"{'avg_pitch': np.float64(67.41), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(53.63), 'pitch_variance': np.float64(173.77), 'velocity_variance': np.float64(326.31), 'pitch_range': np.int64(77), 'note_density': np.float64(9.07), 'tempo': np.float64(189.23), 'rhythm_std': np.float64(0.26), 'melodic_complexity': np.float64(9.97), 'total_notes': 7732}",Claude Debussy,Estampes (Complete),2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_09_R1_2014_wav--4.midi
64.03,0.16,53.77,1902,169.98,274.83,77,6.81,206.81,0.47,7.85,Calm,"{'avg_pitch': np.float64(64.03), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(53.77), 'pitch_variance': np.float64(169.98), 'velocity_variance': np.float64(274.83), 'pitch_range': np.int64(77), 'note_density': np.float64(6.81), 'tempo': np.float64(206.81), 'rhythm_std': np.float64(0.47), 'melodic_complexity': np.float64(7.85), 'total_notes': 1902}",Claude Debussy,"Etude ""Pour le arpeges composes""",2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_02_WAV.midi
60.14,0.13,62.62,2884,203.62,445.45,76,10.65,210.72,0.37,14.24,Calm,"{'avg_pitch': np.float64(60.14), 'avg_duration': np.float64(0.13), 'avg_velocity': np.float64(62.62), 'pitch_variance': np.float64(203.62), 'velocity_variance': np.float64(445.45), 'pitch_range': np.int64(76), 'note_density': np.float64(10.65), 'tempo': np.float64(210.72), 'rhythm_std': np.float64(0.37), 'melodic_complexity': np.float64(14.24), 'total_notes': 2884}",Claude Debussy,"Etude ""Pour les accords""",2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_04_WAV.midi
64.09,0.06,57.71,1346,109.81,199.0,64,14.79,213.1,0.04,3.04,Calm,"{'avg_pitch': np.float64(64.09), 'avg_duration': np.float64(0.06), 'avg_velocity': np.float64(57.71), 'pitch_variance': np.float64(109.81), 'velocity_variance': np.float64(199.0), 'pitch_range': np.int64(64), 'note_density': np.float64(14.79), 'tempo': np.float64(213.1), 'rhythm_std': np.float64(0.04), 'melodic_complexity': np.float64(3.04), 'total_notes': 1346}",Claude Debussy,"Etude ""Pour les huit doigts""",2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_03_WAV.midi
64.25,0.08,61.08,1308,106.49,261.2,62,15.69,214.68,0.05,3.3,Calm,"{'avg_pitch': np.float64(64.25), 'avg_duration': np.float64(0.08), 'avg_velocity': np.float64(61.08), 'pitch_variance': np.float64(106.49), 'velocity_variance': np.float64(261.2), 'pitch_range': np.int64(62), 'note_density': np.float64(15.69), 'tempo': np.float64(214.68), 'rhythm_std': np.float64(0.05), 'melodic_complexity': np.float64(3.3), 'total_notes': 1308}",Claude Debussy,"Etude No. 6, Book I, ""Pour les huits doigts""",2008/MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--2.midi
71.03,0.09,58.51,1897,121.24,222.99,78,14.11,205.91,0.14,8.74,Calm,"{'avg_pitch': np.float64(71.03), 'avg_duration': np.float64(0.09), 'avg_velocity': np.float64(58.51), 'pitch_variance': np.float64(121.24), 'velocity_variance': np.float64(222.99), 'pitch_range': np.int64(78), 'note_density': np.float64(14.11), 'tempo': np.float64(205.91), 'rhythm_std': np.float64(0.14), 'melodic_complexity': np.float64(8.74), 'total_notes': 1897}",Claude Debussy,"Etude No. 7 ""Study in Chromatic Steps""",2004/MIDI-Unprocessed_SMF_17_R1_2004_03-06_ORIG_MID--AUDIO_20_R2_2004_12_Track12_wav--1.midi
67.14,0.06,60.25,2973,290.46,428.2,87,12.17,216.23,0.12,7.22,Calm,"{'avg_pitch': np.float64(67.14), 'avg_duration': np.float64(0.06), 'avg_velocity': np.float64(60.25), 'pitch_variance': np.float64(290.46), 'velocity_variance': np.float64(428.2), 'pitch_range': np.int64(87), 'note_density': np.float64(12.17), 'tempo': np.float64(216.23), 'rhythm_std': np.float64(0.12), 'melodic_complexity': np.float64(7.22), 'total_notes': 2973}",Claude Debussy,Feux d'artifice,2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_02_Track02_wav.midi
61.03,0.14,63.01,7334,238.39,375.94,83,10.88,206.87,0.31,8.63,Calm,"{'avg_pitch': np.float64(61.03), 'avg_duration': np.float64(0.14), 'avg_velocity': np.float64(63.01), 'pitch_variance': np.float64(238.39), 'velocity_variance': np.float64(375.94), 'pitch_range': np.int64(83), 'note_density': np.float64(10.88), 'tempo': np.float64(206.87), 'rhythm_std': np.float64(0.31), 'melodic_complexity': np.float64(8.63), 'total_notes': 7334}",Claude Debussy,Four Preludes,2006/MIDI-Unprocessed_14_R1_2006_01-05_ORIG_MID--AUDIO_14_R1_2006_03_Track03_wav.midi
65.95,0.27,48.63,5789,167.9,344.07,81,8.18,197.38,0.49,9.32,Calm,"{'avg_pitch': np.float64(65.95), 'avg_duration': np.float64(0.27), 'avg_velocity': np.float64(48.63), 'pitch_variance': np.float64(167.9), 'velocity_variance': np.float64(344.07), 'pitch_range': np.int64(81), 'note_density': np.float64(8.18), 'tempo': np.float64(197.38), 'rhythm_std': np.float64(0.49), 'melodic_complexity': np.float64(9.32), 'total_notes': 5789}",Claude Debussy,Image (Book II),2004/MIDI-Unprocessed_XP_08_R1_2004_03_ORIG_MID--AUDIO_08_R1_2004_03_Track03_wav.midi
67.14,0.25,59.8,7426,185.92,325.71,84,8.22,209.21,0.51,9.64,Calm,"{'avg_pitch': np.float64(67.14), 'avg_duration': np.float64(0.25), 'avg_velocity': np.float64(59.8), 'pitch_variance': np.float64(185.92), 'velocity_variance': np.float64(325.71), 'pitch_range': np.int64(84), 'note_density': np.float64(8.22), 'tempo': np.float64(209.21), 'rhythm_std': np.float64(0.51), 'melodic_complexity': np.float64(9.64), 'total_notes': 7426}",Claude Debussy,"Images Book 1 (Complete), L 110",2014/MIDI-UNPROCESSED_09-10_R1_2014_MID--AUDIO_10_R1_2014_wav--4.midi
65.78,0.21,59.82,6077,166.1,367.0,81,8.87,184.72,0.39,8.81,Calm,"{'avg_pitch': np.float64(65.78), 'avg_duration': np.float64(0.21), 'avg_velocity': np.float64(59.82), 'pitch_variance': np.float64(166.1), 'velocity_variance': np.float64(367.0), 'pitch_range': np.int64(81), 'note_density': np.float64(8.87), 'tempo': np.float64(184.72), 'rhythm_std': np.float64(0.39), 'melodic_complexity': np.float64(8.81), 'total_notes': 6077}",Claude Debussy,Images Book II,2006/MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_02_Track02_wav.midi
67.04,0.28,56.45,7270,188.7,367.45,84,7.86,221.1,0.56,9.82,Calm,"{'avg_pitch': np.float64(67.04), 'avg_duration': np.float64(0.28), 'avg_velocity': np.float64(56.45), 'pitch_variance': np.float64(188.7), 'velocity_variance': np.float64(367.45), 'pitch_range': np.int64(84), 'note_density': np.float64(7.86), 'tempo': np.float64(221.1), 'rhythm_std': np.float64(0.56), 'melodic_complexity': np.float64(9.82), 'total_notes': 7270}",Claude Debussy,"Images, Book I",2009/MIDI-Unprocessed_15_R1_2009_03-06_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_03_WAV.midi
70.04,0.26,56.98,2019,212.72,262.41,82,7.04,209.98,0.43,9.13,Calm,"{'avg_pitch': np.float64(70.04), 'avg_duration': np.float64(0.26), 'avg_velocity': np.float64(56.98), 'pitch_variance': np.float64(212.72), 'velocity_variance': np.float64(262.41), 'pitch_range': np.int64(82), 'note_density': np.float64(7.04), 'tempo': np.float64(209.98), 'rhythm_std': np.float64(0.43), 'melodic_complexity': np.float64(9.13), 'total_notes': 2019}",Claude Debussy,"Images, Book I, ""Reflets dans l'eau""",2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--4.midi
66.17,0.31,49.89,5733,165.54,364.77,81,6.76,180.92,0.6,9.13,Calm,"{'avg_pitch': np.float64(66.17), 'avg_duration': np.float64(0.31), 'avg_velocity': np.float64(49.89), 'pitch_variance': np.float64(165.54), 'velocity_variance': np.float64(364.77), 'pitch_range': np.int64(81), 'note_density': np.float64(6.76), 'tempo': np.float64(180.92), 'rhythm_std': np.float64(0.6), 'melodic_complexity': np.float64(9.13), 'total_notes': 5733}",Claude Debussy,"Images, Book II",2018/MIDI-Unprocessed_Recital20_MID--AUDIO_20_R1_2018_wav--3.midi
64.13,0.12,60.13,2809,173.15,287.25,81,12.55,216.0,0.16,8.33,Calm,"{'avg_pitch': np.float64(64.13), 'avg_duration': np.float64(0.12), 'avg_velocity': np.float64(60.13), 'pitch_variance': np.float64(173.15), 'velocity_variance': np.float64(287.25), 'pitch_range': np.int64(81), 'note_density': np.float64(12.55), 'tempo': np.float64(216.0), 'rhythm_std': np.float64(0.16), 'melodic_complexity': np.float64(8.33), 'total_notes': 2809}",Claude Debussy,"Images, Book II, ""Poissons d'or""",2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--5.midi
65.93,0.11,59.1,2730,140.16,289.36,74,13.07,208.82,0.23,7.5,Calm,"{'avg_pitch': np.float64(65.93), 'avg_duration': np.float64(0.11), 'avg_velocity': np.float64(59.1), 'pitch_variance': np.float64(140.16), 'velocity_variance': np.float64(289.36), 'pitch_range': np.int64(74), 'note_density': np.float64(13.07), 'tempo': np.float64(208.82), 'rhythm_std': np.float64(0.23), 'melodic_complexity': np.float64(7.5), 'total_notes': 2730}",Claude Debussy,Jardins sous la pluie from Estampes,2011/MIDI-Unprocessed_04_R3_2011_MID--AUDIO_R3-D2_05_Track05_wav.midi
67.83,0.13,71.03,4927,164.95,353.57,84,14.94,216.28,0.17,9.14,Happy,"{'avg_pitch': np.float64(67.83), 'avg_duration': np.float64(0.13), 'avg_velocity': np.float64(71.03), 'pitch_variance': np.float64(164.95), 'velocity_variance': np.float64(353.57), 'pitch_range': np.int64(84), 'note_density': np.float64(14.94), 'tempo': np.float64(216.28), 'rhythm_std': np.float64(0.17), 'melodic_complexity': np.float64(9.14), 'total_notes': 4927}",Claude Debussy,L'Isle Joyeuse,2011/MIDI-Unprocessed_15_R1_2011_MID--AUDIO_R1-D6_10_Track10_wav.midi
67.67,0.12,65.89,4678,162.27,260.44,84,12.84,215.89,0.2,8.82,Happy,"{'avg_pitch': np.float64(67.67), 'avg_duration': np.float64(0.12), 'avg_velocity': np.float64(65.89), 'pitch_variance': np.float64(162.27), 'velocity_variance': np.float64(260.44), 'pitch_range': np.int64(84), 'note_density': np.float64(12.84), 'tempo': np.float64(215.89), 'rhythm_std': np.float64(0.2), 'melodic_complexity': np.float64(8.82), 'total_notes': 4678}",Claude Debussy,L'isle joyeuse,2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--6.midi
67.88,0.11,70.87,4637,162.3,320.68,84,15.48,214.29,0.15,9.52,Happy,"{'avg_pitch': np.float64(67.88), 'avg_duration': np.float64(0.11), 'avg_velocity': np.float64(70.87), 'pitch_variance': np.float64(162.3), 'velocity_variance': np.float64(320.68), 'pitch_range': np.int64(84), 'note_density': np.float64(15.48), 'tempo': np.float64(214.29), 'rhythm_std': np.float64(0.15), 'melodic_complexity': np.float64(9.52), 'total_notes': 4637}",Claude Debussy,L'isle joyeuse,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--4.midi
67.87,0.13,61.44,4733,160.93,387.29,84,13.49,207.85,0.2,9.58,Calm,"{'avg_pitch': np.float64(67.87), 'avg_duration': np.float64(0.13), 'avg_velocity': np.float64(61.44), 'pitch_variance': np.float64(160.93), 'velocity_variance': np.float64(387.29), 'pitch_range': np.int64(84), 'note_density': np.float64(13.49), 'tempo': np.float64(207.85), 'rhythm_std': np.float64(0.2), 'melodic_complexity': np.float64(9.58), 'total_notes': 4733}",Claude Debussy,L'isle joyeuse,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--3.midi
67.76,0.12,59.13,4642,160.36,419.34,84,13.41,212.35,0.18,9.54,Calm,"{'avg_pitch': np.float64(67.76), 'avg_duration': np.float64(0.12), 'avg_velocity': np.float64(59.13), 'pitch_variance': np.float64(160.36), 'velocity_variance': np.float64(419.34), 'pitch_range': np.int64(84), 'note_density': np.float64(13.41), 'tempo': np.float64(212.35), 'rhythm_std': np.float64(0.18), 'melodic_complexity': np.float64(9.54), 'total_notes': 4642}",Claude Debussy,L'isle joyeuse,2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--4.midi
67.57,0.14,64.81,4740,165.86,381.48,84,13.56,213.85,0.2,9.62,Calm,"{'avg_pitch': np.float64(67.57), 'avg_duration': np.float64(0.14), 'avg_velocity': np.float64(64.81), 'pitch_variance': np.float64(165.86), 'velocity_variance': np.float64(381.48), 'pitch_range': np.int64(84), 'note_density': np.float64(13.56), 'tempo': np.float64(213.85), 'rhythm_std': np.float64(0.2), 'melodic_complexity': np.float64(9.62), 'total_notes': 4740}",Claude Debussy,"L'isle joyeuse, L. 106",2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--4.midi
64.3,0.21,60.11,1573,184.05,251.55,79,8.64,191.9,0.45,9.75,Calm,"{'avg_pitch': np.float64(64.3), 'avg_duration': np.float64(0.21), 'avg_velocity': np.float64(60.11), 'pitch_variance': np.float64(184.05), 'velocity_variance': np.float64(251.55), 'pitch_range': np.int64(79), 'note_density': np.float64(8.64), 'tempo': np.float64(191.9), 'rhythm_std': np.float64(0.45), 'melodic_complexity': np.float64(9.75), 'total_notes': 1573}",Claude Debussy,Les Collines d'Anacapri from Book I,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--2.midi
71.98,0.28,50.89,2774,171.3,260.88,76,7.89,217.83,0.34,11.8,Calm,"{'avg_pitch': np.float64(71.98), 'avg_duration': np.float64(0.28), 'avg_velocity': np.float64(50.89), 'pitch_variance': np.float64(171.3), 'velocity_variance': np.float64(260.88), 'pitch_range': np.int64(76), 'note_density': np.float64(7.89), 'tempo': np.float64(217.83), 'rhythm_std': np.float64(0.34), 'melodic_complexity': np.float64(11.8), 'total_notes': 2774}",Claude Debussy,Pagodas from Estampes No. 1,2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--3.midi
64.79,0.18,66.44,8335,170.78,313.41,83,11.26,199.52,0.36,9.22,Calm,"{'avg_pitch': np.float64(64.79), 'avg_duration': np.float64(0.18), 'avg_velocity': np.float64(66.44), 'pitch_variance': np.float64(170.78), 'velocity_variance': np.float64(313.41), 'pitch_range': np.int64(83), 'note_density': np.float64(11.26), 'tempo': np.float64(199.52), 'rhythm_std': np.float64(0.36), 'melodic_complexity': np.float64(9.22), 'total_notes': 8335}",Claude Debussy,Pour le piano (Complete),2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--3.midi
65.16,0.1,59.14,3134,341.92,462.07,83,9.84,211.72,0.2,7.04,Calm,"{'avg_pitch': np.float64(65.16), 'avg_duration': np.float64(0.1), 'avg_velocity': np.float64(59.14), 'pitch_variance': np.float64(341.92), 'velocity_variance': np.float64(462.07), 'pitch_range': np.int64(83), 'note_density': np.float64(9.84), 'tempo': np.float64(211.72), 'rhythm_std': np.float64(0.2), 'melodic_complexity': np.float64(7.04), 'total_notes': 3134}",Claude Debussy,"Prelude No. 24 ""Fireworks""",2008/MIDI-Unprocessed_04_R2_2008_01-04_ORIG_MID--AUDIO_04_R2_2008_wav--1.midi
61.92,1.55,40.67,366,133.43,177.87,63,1.45,98.12,1.48,9.25,Sad,"{'avg_pitch': np.float64(61.92), 'avg_duration': np.float64(1.55), 'avg_velocity': np.float64(40.67), 'pitch_variance': np.float64(133.43), 'velocity_variance': np.float64(177.87), 'pitch_range': np.int64(63), 'note_density': np.float64(1.45), 'tempo': np.float64(98.12), 'rhythm_std': np.float64(1.48), 'melodic_complexity': np.float64(9.25), 'total_notes': 366}",Claude Debussy,"Prelude No. 6, Book I, ""Des pas sur la neige""",2018/MIDI-Unprocessed_Recital16_MID--AUDIO_16_R1_2018_wav--3.midi
68.14,0.43,48.88,1429,227.14,224.54,77,4.8,141.6,0.68,12.6,Calm,"{'avg_pitch': np.float64(68.14), 'avg_duration': np.float64(0.43), 'avg_velocity': np.float64(48.88), 'pitch_variance': np.float64(227.14), 'velocity_variance': np.float64(224.54), 'pitch_range': np.int64(77), 'note_density': np.float64(4.8), 'tempo': np.float64(141.6), 'rhythm_std': np.float64(0.68), 'melodic_complexity': np.float64(12.6), 'total_notes': 1429}",Claude Debussy,"Prelude No. 7, Book II, La terrasse des audiences du clair de lune",2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--3.midi
66.36,0.09,61.86,3104,304.27,406.03,85,12.02,206.66,0.16,7.06,Calm,"{'avg_pitch': np.float64(66.36), 'avg_duration': np.float64(0.09), 'avg_velocity': np.float64(61.86), 'pitch_variance': np.float64(304.27), 'velocity_variance': np.float64(406.03), 'pitch_range': np.int64(85), 'note_density': np.float64(12.02), 'tempo': np.float64(206.66), 'rhythm_std': np.float64(0.16), 'melodic_complexity': np.float64(7.06), 'total_notes': 3104}",Claude Debussy,"Preludes Book II: “Feux d'artifice,” L 123, No. 12",2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--5.midi
60.15,0.4,55.61,1701,200.84,564.06,75,5.03,193.9,0.71,9.85,Calm,"{'avg_pitch': np.float64(60.15), 'avg_duration': np.float64(0.4), 'avg_velocity': np.float64(55.61), 'pitch_variance': np.float64(200.84), 'velocity_variance': np.float64(564.06), 'pitch_range': np.int64(75), 'note_density': np.float64(5.03), 'tempo': np.float64(193.9), 'rhythm_std': np.float64(0.71), 'melodic_complexity': np.float64(9.85), 'total_notes': 1701}",Claude Debussy,"Preludes No. 2, 6, 12",2004/MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_08_Track08_wav.midi
67.53,0.13,60.95,3006,278.21,474.76,85,11.56,206.19,0.28,7.41,Calm,"{'avg_pitch': np.float64(67.53), 'avg_duration': np.float64(0.13), 'avg_velocity': np.float64(60.95), 'pitch_variance': np.float64(278.21), 'velocity_variance': np.float64(474.76), 'pitch_range': np.int64(85), 'note_density': np.float64(11.56), 'tempo': np.float64(206.19), 'rhythm_std': np.float64(0.28), 'melodic_complexity': np.float64(7.41), 'total_notes': 3006}",Claude Debussy,"Preludes No. 2, 6, 12",2004/MIDI-Unprocessed_SMF_12_01_2004_01-05_ORIG_MID--AUDIO_12_R1_2004_09_Track09_wav.midi
56.36,0.43,54.02,966,179.89,438.57,66,5.39,176.17,1.09,10.91,Calm,"{'avg_pitch': np.float64(56.36), 'avg_duration': np.float64(0.43), 'avg_velocity': np.float64(54.02), 'pitch_variance': np.float64(179.89), 'velocity_variance': np.float64(438.57), 'pitch_range': np.int64(66), 'note_density': np.float64(5.39), 'tempo': np.float64(176.17), 'rhythm_std': np.float64(1.09), 'melodic_complexity': np.float64(10.91), 'total_notes': 966}",Claude Debussy,"Preludes, Book II, III - La puerta del vino",2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_02_R2_2013_wav--2.midi
64.49,0.25,57.47,15958,210.05,382.47,85,6.48,213.49,0.67,8.22,Calm,"{'avg_pitch': np.float64(64.49), 'avg_duration': np.float64(0.25), 'avg_velocity': np.float64(57.47), 'pitch_variance': np.float64(210.05), 'velocity_variance': np.float64(382.47), 'pitch_range': np.int64(85), 'note_density': np.float64(6.48), 'tempo': np.float64(213.49), 'rhythm_std': np.float64(0.67), 'melodic_complexity': np.float64(8.22), 'total_notes': 15958}",Claude Debussy,"Preludes, Book II, L 123 (Complete)",2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_08_R1_2014_wav--2.midi
